accommodates,bathrooms,bedrooms,review_scores_checkin,review_scores_communication,latitude,longitude,property_type_0,property_type_1,property_type_2,property_type_3,property_type_4,property_type_5,room_type_0,room_type_1,room_type_2,bed_type_0,bed_type_1,bed_type_2,bed_type_3,bed_type_4,beds,review_scores_value,host_listing_count,review_scores_cleanliness,review_scores_accuracy,minimum_nights,price
1,1.5,1.0,10.0,10.0,40.67770907,-73.98152219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,2,70
3,1.0,1.0,10.0,10.0,40.74829995,-73.94799179,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,1,80
3,1.0,1.0,10.0,10.0,40.69901111,-73.93308655,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,9.0,9.0,6,86
4,1.0,2.0,2.0,6.0,40.70215559,-73.98802023,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,2,8.0,10.0,2,189
4,2.0,1.0,10.0,10.0,40.68585325,-73.97016479,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,3,10.0,10.0,2,280
1,1.0,1.0,10.0,10.0,40.67183897,-73.99144157,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,39
3,1.0,1.0,10.0,9.0,40.72595532,-73.8579586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,10.0,10.0,1,65
3,1.0,2.0,10.0,10.0,40.74846369,-74.00031386,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,9.0,9.0,3,230
2,1.0,1.0,10.0,10.0,40.67858307,-73.98537418,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,2,10.0,10.0,1,70
2,1.0,1.0,9.0,10.0,40.72304199,-73.97923441,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,9.0,10.0,21,120
1,1.0,0.0,10.0,10.0,40.71540304,-73.991268,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,5,155
5,1.0,2.0,10.0,10.0,40.77612005,-73.98257184,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,8.0,9.0,4,220
5,1.0,1.0,9.0,9.0,40.61406003,-73.92406065,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,2,9.0,9.0,2,84
2,1.0,0.0,10.0,10.0,40.76704118,-73.98663953,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,10.0,10.0,1,199
3,1.0,1.0,10.0,10.0,40.6863685,-73.94191825,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,8.0,9.0,2,110
5,2.0,2.0,10.0,10.0,40.68514929,-73.95712987,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,2,9.0,9.0,3,199
2,1.0,1.0,10.0,10.0,40.73795156,-73.97849936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,7,125
3,1.0,1.0,10.0,10.0,40.81453854,-73.94839202,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,8.0,9.0,2,100
4,2.0,1.0,10.0,10.0,40.6768044,-73.89067134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,3,10.0,9.0,5,45
2,1.5,1.0,10.0,10.0,40.72371772,-74.00276736,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,10.0,10.0,20,199
3,1.0,0.0,9.0,9.0,40.68468155,-73.99145245,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,10.0,3,150
2,1.0,1.0,10.0,10.0,40.69133688,-73.90579996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,50
1,1.0,1.0,10.0,10.0,40.79793032,-73.93611952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,6,200
1,1.0,1.0,10.0,10.0,40.73263325,-73.98973632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,88
2,1.0,1.0,9.0,9.0,40.73352624,-74.0047484,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,10.0,9.0,1,160
2,1.0,1.0,10.0,10.0,40.66413014,-73.97803073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,10.0,10.0,4,85
1,1.0,1.0,10.0,10.0,40.69277714,-73.93697204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,10.0,9.0,5,70
2,1.0,1.0,10.0,10.0,40.71605239,-74.00523428,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,10.0,1,170
1,1.0,1.0,9.0,9.0,40.76526769,-73.98866384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,2,6.0,7.0,2,108
3,1.0,1.0,9.0,9.0,40.73512869,-74.00415648,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,3,295
5,1.5,1.0,10.0,10.0,40.74709903,-73.99470335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,2,9.0,9.0,1,320
4,1.0,1.0,10.0,10.0,40.84184975,-73.93737345,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,10.0,5,125
4,1.0,2.0,10.0,10.0,40.75532218,-73.91603246,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,9.0,9.0,2,99
1,1.0,1.0,10.0,10.0,40.7069533,-73.9560696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,10,55
8,2.0,3.0,9.0,10.0,40.77924244,-73.9555954,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,1,9.0,9.0,3,550
2,2.0,1.0,9.0,10.0,40.74687821,-74.00168934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,2,10.0,9.0,4,98
3,1.0,1.0,10.0,10.0,40.88622677,-73.90406044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,9.0,9.0,1,50
2,1.0,1.0,10.0,10.0,40.74262809,-74.00428477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,4,150
6,3.0,2.0,10.0,10.0,40.80908371,-73.94221663,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,1,9.0,9.0,1,1200
2,1.0,1.0,10.0,10.0,40.73435221,-74.00798589,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,1,189
2,1.0,1.0,10.0,10.0,40.75831835,-73.9900318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,2,8.0,8.0,4,120
2,1.0,2.0,10.0,9.0,40.7320653,-74.00219514,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,3,250
2,1.0,0.0,10.0,10.0,40.7402482,-73.97730567,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,7,175
1,1.0,1.0,10.0,10.0,40.7256377,-73.98241149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,9.0,10.0,3,65
10,1.0,4.0,10.0,10.0,40.67640973,-73.95161521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,9.0,3,9.0,9.0,3,250
2,1.0,1.0,10.0,10.0,40.71983034,-73.99553426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,95
2,1.0,1.0,10.0,10.0,40.74361162,-73.99945868,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,10.0,10.0,3,165
2,1.0,1.0,10.0,10.0,40.7634339,-73.92302201,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,105
2,1.0,1.0,9.0,10.0,40.68229049,-73.94286642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,7.0,9.0,1,120
4,1.0,2.0,10.0,9.0,40.72207128,-73.98396256,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,2,9.0,9.0,3,270
9,2.0,4.0,10.0,10.0,40.68811168,-73.91316139,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,9,9.0,9.0,3,285
2,1.0,1.0,10.0,10.0,40.71628404,-73.99077591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,175
2,1.0,1.0,9.0,8.0,40.74748333,-74.00570485,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,1,9.0,10.0,4,219
1,1.0,1.0,10.0,10.0,40.61535576,-73.9533768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,23,9.0,9.0,1,33
1,1.0,1.0,6.0,10.0,40.61541865,-73.95365349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,23,10.0,8.0,1,33
2,1.0,1.0,10.0,10.0,40.72834109,-73.9775578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,10.0,9.0,1,97
8,1.0,2.0,9.0,10.0,40.72855813,-73.98720616,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,1,8.0,9.0,2,349
1,1.0,1.0,10.0,10.0,40.71270909,-73.96653814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,1400
1,1.0,1.0,10.0,10.0,40.68195939,-74.00327336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,50
4,1.0,2.0,10.0,10.0,40.89298079,-73.86232416,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,9.0,9.0,1,195
8,3.5,4.0,10.0,10.0,40.74382485,-73.9812914,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,1,9.0,9.0,1,800
2,1.0,0.0,10.0,10.0,40.72638489,-73.98225494,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,10.0,10.0,3,175
7,1.0,2.0,10.0,10.0,40.75979539,-73.9969873,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,1,9.0,9.0,1,1000
16,2.0,5.0,10.0,10.0,40.70661058,-73.9413427,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,9.0,4,9.0,9.0,1,450
2,1.0,1.0,10.0,10.0,40.73306102,-73.95416051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,83
2,1.0,1.0,9.0,9.0,40.69455942,-73.98456618,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,10.0,10.0,3,200
2,1.0,1.0,9.0,9.0,40.72817034,-74.00040534,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,9.0,10.0,1,220
2,1.0,1.0,10.0,10.0,40.7247796,-74.00070211,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,10.0,10.0,1,275
6,1.0,1.0,10.0,10.0,40.75061878,-73.89398915,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,5,8.0,10.0,3,79
7,2.0,2.0,10.0,10.0,40.71943523,-73.9862322,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,2,9.0,9.0,1,96
4,1.0,3.0,10.0,10.0,40.75980706,-73.99287698,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,1,8.0,9.0,1,250
2,1.0,1.0,10.0,10.0,40.69753844,-73.93041369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,2,8.0,9.0,2,70
3,1.0,0.0,10.0,10.0,40.75374398,-73.97506188,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,3,159
2,3.0,1.0,10.0,10.0,40.80616844,-73.93867686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,8,6.0,9.0,1,45
2,1.0,1.0,10.0,10.0,40.74233579,-73.98028218,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,10.0,9.0,1,199
6,2.0,3.0,10.0,10.0,40.70270853,-73.91565615,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,2,10.0,10.0,1,220
4,1.0,1.0,10.0,10.0,40.73883683,-73.98025785,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,4,157
4,1.0,1.0,10.0,10.0,40.76249468,-73.92729422,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,1,149
4,2.0,2.0,10.0,10.0,40.74332054,-73.98940689,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,10.0,10.0,3,850
6,1.0,2.0,10.0,10.0,40.6783836,-73.95549193,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,2,7.0,8.0,4,197
2,1.0,1.0,10.0,10.0,40.72424353,-73.98980615,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,8.0,9.0,5,159
4,1.0,2.0,9.0,9.0,40.72715359,-73.990074,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,4,9.0,9.0,1,169
4,1.0,1.0,10.0,10.0,40.71365056,-73.96690681,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,10.0,10.0,6,225
2,1.0,1.0,10.0,10.0,40.73694825,-73.92388886,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,2,9.0,9.0,2,58
1,1.0,1.0,8.0,9.0,40.68555139,-73.90155867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1,8.0,9.0,2,55
2,1.0,2.0,10.0,10.0,40.74461156,-73.95910394,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,3,120
5,1.0,3.0,10.0,10.0,40.777597,-73.92011463,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,1,10.0,10.0,1,110
2,1.0,1.0,10.0,10.0,40.72618885,-73.97730664,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,6,89
2,1.0,1.0,10.0,10.0,40.77228378,-73.9148924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,68
2,1.0,1.0,10.0,10.0,40.71452323,-73.94629754,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,10,100
2,1.5,1.0,10.0,10.0,40.63131646,-74.08799089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,10.0,10.0,1,47
2,1.0,1.0,10.0,10.0,40.76498131,-73.91951332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,13,10.0,10.0,3,85
2,1.0,0.0,9.0,9.0,40.76695833,-73.98751957,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,175
4,1.0,1.0,10.0,10.0,40.67257778,-73.97216991,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,10.0,10.0,7,135
2,1.0,1.0,9.0,9.0,40.7114803,-73.95573261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,2,8.0,8.0,2,100
2,1.0,1.0,10.0,10.0,40.73128899,-74.00464327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,8.0,10.0,3,149
2,1.0,1.0,10.0,10.0,40.68695551,-73.9439092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,100
2,1.0,1.0,10.0,10.0,40.75363994,-73.97186233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,3,9.0,9.0,1,999
4,1.0,1.0,10.0,10.0,40.67927091,-74.01329693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,2,95
2,1.0,1.0,10.0,10.0,40.80360175,-73.9573344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,89
2,1.0,1.0,10.0,10.0,40.74142145,-74.00253787,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,10.0,2,350
1,1.0,1.0,9.0,9.0,40.71614499,-73.94458508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,3,8.0,9.0,1,175
5,1.0,1.0,10.0,10.0,40.63613027,-73.94520099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,4,10.0,10.0,3,135
2,1.5,1.0,10.0,10.0,40.7175051,-73.95895497,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,95
2,1.0,1.0,9.0,10.0,40.79740553,-73.96252739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,120
10,2.0,4.0,10.0,10.0,40.74781864,-73.9939815,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,3,9.0,9.0,1,895
4,1.0,2.0,10.0,10.0,40.67569238,-73.9802848,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,1,9.0,9.0,7,165
6,1.0,2.0,10.0,10.0,40.68193862,-73.92895554,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,1,9.0,10.0,2,139
2,1.0,1.0,10.0,10.0,40.72897345,-73.98013837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,10.0,10.0,2,120
4,1.0,1.0,9.0,9.0,40.73491872,-73.97752332,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,8.0,9.0,3,159
2,1.0,1.0,10.0,10.0,40.67643575,-73.99862261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1,10.0,10.0,2,94
4,1.5,2.0,10.0,10.0,40.72351247,-73.98283066,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,9.0,10.0,2,299
2,1.0,1.0,10.0,10.0,40.82257433,-73.95258215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,2,9.0,9.0,7,65
2,1.0,1.0,10.0,10.0,40.72123552,-73.95362109,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,3,180
5,1.0,2.0,9.0,9.0,40.74553121,-73.97503096,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,8,8.0,8.0,1,220
2,1.0,1.0,9.0,9.0,40.75556503,-73.93188411,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,13,9.0,9.0,3,70
2,1.0,1.0,10.0,10.0,40.76740215,-73.96934014,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,3,250
4,1.0,1.0,9.0,10.0,40.70248791,-73.94879931,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,1,10.0,10.0,2,139
3,1.0,1.0,9.0,9.0,40.7773535,-73.90681221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,9,6.0,8.0,2,55
2,1.0,1.0,9.0,10.0,40.68191034,-73.97982134,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,8.0,9.0,1,159
2,1.0,1.0,10.0,10.0,40.70958429,-73.96616693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,9.0,9.0,1,75
6,1.0,1.0,9.0,9.0,40.71901717,-73.9980196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,1,9.0,7.0,3,175
2,1.0,1.0,10.0,10.0,40.75173507,-73.88129137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1,10.0,10.0,2,85
2,2.0,1.0,10.0,10.0,40.79570756,-73.96292439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,3,9.0,9.0,2,85
1,1.5,1.0,10.0,10.0,40.65160226,-73.95071622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,23,9.0,9.0,1,33
2,1.0,1.0,10.0,10.0,40.61136952,-73.96919212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1,10.0,10.0,1,70
