id,host_since,zipcode,latitude,longitude,accommodates,bathrooms,bedrooms,beds,guests_included,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_listing_count,price,property_type_0,property_type_1,property_type_2,property_type_3,property_type_4,property_type_5,room_type_0,room_type_1,room_type_2,bed_type_0,bed_type_1,bed_type_2,bed_type_3,bed_type_4
130640,1245,10026.0,40.8044212,-73.95238609,2,1.0,1.0,1.0,2,3,365,21,51,81,346,2,1462.0,2197.0,97.0,10.0,10.0,10.0,10.0,8.0,10.0,1,117,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2198554,2202,11217.0,40.68613409,-73.98126589,2,1.0,1.0,1.0,2,1,20,28,58,88,363,6,2294.0,2448.0,97.0,10.0,9.0,10.0,10.0,9.0,9.0,1,145,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1655824,1931,11216.0,40.68193714,-73.94067866,6,1.0,1.0,6.0,1,3,14,30,60,90,365,5,2100.0,2498.0,87.0,8.0,8.0,9.0,9.0,8.0,8.0,4,75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2907668,1659,10016.0,40.7474812,-73.98239466,4,1.0,2.0,2.0,4,1,1125,24,54,84,359,16,2331.0,2541.0,99.0,10.0,10.0,9.0,9.0,10.0,10.0,4,445,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16089,1248,10075.0,40.7694072,-73.95049759,4,1.0,1.0,2.0,2,1,365,2,8,9,284,99,822.0,2517.0,91.0,9.0,8.0,9.0,9.0,9.0,9.0,1,99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
384058,1444,10002.0,40.71879473,-73.9895761,2,1.0,1.0,1.0,1,3,14,30,60,90,365,9,1713.0,2251.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2,150,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
221421,700,10026.0,40.80093343,-73.9547903,2,2.0,1.0,1.0,1,7,1125,30,60,90,365,11,1358.0,1668.0,89.0,8.0,8.0,9.0,10.0,8.0,9.0,5,85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2547067,2024,10040.0,40.86543936,-73.92619426,2,1.0,1.0,2.0,1,2,12,24,54,84,359,8,2296.0,2507.0,98.0,10.0,8.0,9.0,10.0,9.0,10.0,2,90,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1964864,1665,11215.0,40.6680139,-73.98464529,3,1.0,1.0,1.0,3,2,1125,0,0,0,154,3,2512.0,2551.0,93.0,10.0,9.0,9.0,10.0,10.0,10.0,1,110,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4549951,2505,11101.0,40.74829995,-73.94799179,3,1.0,1.0,1.0,1,1,1125,0,0,0,22,1,2551.0,2551.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,80,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2192512,1229,11201.0,40.70215559,-73.98802023,4,1.0,2.0,3.0,1,2,1125,7,26,39,39,1,2497.0,2497.0,40.0,10.0,8.0,2.0,6.0,8.0,4.0,2,189,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1806378,1535,11238.0,40.68585325,-73.97016479,4,2.0,1.0,2.0,1,2,1125,9,38,55,268,12,2145.0,2352.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3,280,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2248368,1518,11374.0,40.72595532,-73.8579586,3,1.0,1.0,2.0,1,1,1125,30,46,61,336,18,2354.0,2550.0,96.0,10.0,10.0,10.0,9.0,9.0,9.0,1,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
485026,1598,11215.0,40.67858307,-73.98537418,2,1.0,1.0,1.0,2,1,1125,29,59,89,364,17,1693.0,2372.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,2,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
583352,1601,10009.0,40.72304199,-73.97923441,2,1.0,1.0,1.0,2,21,60,0,0,0,0,5,1700.0,1997.0,96.0,10.0,9.0,9.0,10.0,10.0,10.0,1,120,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52294,994,10002.0,40.71540304,-73.991268,1,1.0,0.0,1.0,1,5,90,29,29,29,29,70,1019.0,2537.0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,1,155,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1283569,1995,10036.0,40.77612005,-73.98257184,5,1.0,2.0,2.0,4,4,1125,20,50,68,333,43,2049.0,2544.0,87.0,9.0,8.0,10.0,10.0,9.0,9.0,1,220,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
682122,1708,11234.0,40.61406003,-73.92406065,5,1.0,1.0,2.0,4,2,1125,20,50,80,355,76,1713.0,2540.0,90.0,9.0,9.0,9.0,9.0,8.0,9.0,2,84,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2932141,1824,10019.0,40.76704118,-73.98663953,2,1.0,0.0,1.0,1,1,1125,0,0,0,220,3,2476.0,2532.0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,1,199,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2044189,2163,11221.0,40.6863685,-73.94191825,3,1.0,1.0,1.0,1,2,1125,0,0,0,194,2,2337.0,2527.0,90.0,9.0,8.0,10.0,10.0,9.0,10.0,1,110,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
260635,1402,10027.0,40.81453854,-73.94839202,3,1.0,1.0,2.0,2,2,21,29,59,89,364,31,1462.0,2530.0,88.0,9.0,8.0,10.0,10.0,8.0,9.0,1,100,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
260672,1400,11207.0,40.6768044,-73.89067134,4,2.0,1.0,1.0,1,5,150,0,3,33,308,28,1426.0,2496.0,99.0,9.0,10.0,10.0,10.0,8.0,9.0,3,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
587740,1653,10013.0,40.72371772,-74.00276736,2,1.5,1.0,1.0,5,20,1125,0,0,2,277,5,1709.0,2120.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,199,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1644146,1394,11201.0,40.68468155,-73.99145245,3,1.0,0.0,1.0,2,3,30,30,57,87,355,35,2089.0,2512.0,91.0,10.0,9.0,9.0,9.0,10.0,9.0,1,150,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2686825,2281,10014.0,40.73352624,-74.0047484,2,1.0,1.0,2.0,2,1,1125,21,44,68,187,3,2331.0,2481.0,93.0,9.0,10.0,9.0,9.0,10.0,10.0,1,160,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
602453,1588,11215.0,40.66413014,-73.97803073,2,1.0,1.0,1.0,1,4,14,23,49,79,354,11,2338.0,2504.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1637821,1225,11206.0,40.69277714,-73.93697204,1,1.0,1.0,1.0,0,5,60,14,14,14,14,48,2091.0,2535.0,92.0,9.0,10.0,10.0,10.0,8.0,9.0,1,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
445700,1492,10013.0,40.71605239,-74.00523428,2,1.0,1.0,1.0,2,1,30,16,32,32,176,29,1598.0,2545.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,170,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4566308,710,10019.0,40.76526769,-73.98866384,1,1.0,1.0,1.0,1,2,30,30,60,90,365,2,2534.0,2555.0,70.0,7.0,6.0,9.0,9.0,10.0,8.0,2,108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1657110,2060,10014.0,40.73512869,-74.00415648,3,1.0,1.0,1.0,2,3,31,30,58,58,239,24,2100.0,2541.0,93.0,9.0,9.0,9.0,9.0,10.0,9.0,1,295,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1355451,2015,10032.0,40.84184975,-73.93737345,4,1.0,1.0,1.0,1,5,28,30,60,84,359,11,2067.0,2469.0,98.0,10.0,9.0,10.0,10.0,9.0,9.0,1,125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
531091,1512,11103.0,40.75532218,-73.91603246,4,1.0,2.0,2.0,2,2,60,18,45,64,317,100,1743.0,2554.0,93.0,9.0,9.0,10.0,10.0,10.0,10.0,1,99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1864757,950,10028.0,40.77924244,-73.9555954,8,2.0,3.0,4.0,6,3,1125,29,59,89,357,6,2162.0,2365.0,88.0,9.0,9.0,9.0,10.0,10.0,9.0,1,550,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
209287,714,10001.0,40.74687821,-74.00168934,2,2.0,1.0,1.0,1,4,365,30,60,90,365,27,1344.0,2531.0,95.0,9.0,10.0,9.0,10.0,10.0,9.0,2,98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3415648,1365,10014.0,40.73435221,-74.00798589,2,1.0,1.0,1.0,1,1,10,4,6,6,252,3,2386.0,2478.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,189,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3939974,2180,10036.0,40.75831835,-73.9900318,2,1.0,1.0,1.0,1,4,1125,30,58,58,164,1,2492.0,2492.0,80.0,8.0,8.0,10.0,10.0,8.0,8.0,2,120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
597650,1627,10014.0,40.7320653,-74.00219514,2,1.0,2.0,1.0,1,3,30,0,0,0,168,3,1685.0,1701.0,99.0,10.0,10.0,10.0,9.0,10.0,10.0,1,250,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
268549,1405,10009.0,40.7256377,-73.98241149,1,1.0,1.0,1.0,1,3,30,30,60,90,365,38,1527.0,2535.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
209380,1335,10002.0,40.71983034,-73.99553426,2,1.0,1.0,1.0,2,1,365,0,0,0,181,77,1427.0,2535.0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,1,95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
14983,700,10011.0,40.74361162,-73.99945868,2,1.0,1.0,1.0,1,3,12,28,58,88,363,23,730.0,2502.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
471845,1576,11216.0,40.68229049,-73.94286642,2,1.0,1.0,1.0,4,1,7,28,58,88,363,3,1743.0,2070.0,84.0,9.0,7.0,9.0,10.0,7.0,9.0,1,120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
14374,232,10009.0,40.72207128,-73.98396256,4,1.0,2.0,2.0,4,3,60,21,39,55,330,72,1519.0,2512.0,91.0,9.0,9.0,10.0,9.0,9.0,9.0,2,270,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
596391,1657,10011.0,40.74748333,-74.00570485,2,1.0,1.0,2.0,2,4,1125,30,60,90,365,10,1685.0,2534.0,86.0,10.0,9.0,9.0,8.0,9.0,8.0,1,219,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4250876,2145,11230.0,40.61541865,-73.95365349,1,1.0,1.0,1.0,1,1,1125,27,57,87,362,1,2529.0,2529.0,80.0,8.0,10.0,6.0,10.0,10.0,10.0,23,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4135645,2400,10009.0,40.72834109,-73.9775578,2,1.0,1.0,1.0,1,1,1125,17,47,73,327,22,2468.0,2557.0,91.0,9.0,10.0,10.0,10.0,9.0,9.0,1,97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4334007,1607,10003.0,40.72855813,-73.98720616,8,1.0,2.0,3.0,6,2,30,18,36,63,330,11,2487.0,2552.0,89.0,9.0,8.0,9.0,10.0,10.0,8.0,1,349,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2308854,2221,10009.0,40.72638489,-73.98225494,2,1.0,0.0,1.0,1,3,1125,27,57,87,362,4,2292.0,2422.0,90.0,10.0,10.0,10.0,10.0,10.0,9.0,1,175,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1546018,2056,11222.0,40.73306102,-73.95416051,2,1.0,1.0,1.0,2,1,4,16,38,68,343,26,2148.0,2547.0,92.0,9.0,9.0,10.0,10.0,9.0,9.0,1,83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1788553,1965,11201.0,40.69455942,-73.98456618,2,1.0,1.0,1.0,2,3,14,27,57,87,362,4,2127.0,2535.0,100.0,10.0,10.0,9.0,9.0,9.0,9.0,1,200,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1301836,2000,10012.0,40.72817034,-74.00040534,2,1.0,1.0,2.0,1,1,1125,1,9,9,282,6,2015.0,2449.0,88.0,10.0,9.0,9.0,9.0,10.0,9.0,1,220,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
855150,1817,10012.0,40.7247796,-74.00070211,2,1.0,1.0,1.0,2,1,365,24,50,80,355,42,1909.0,2540.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,275,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
585300,1377,11372.0,40.75061878,-73.89398915,6,1.0,1.0,2.0,2,3,1125,30,60,90,365,4,1702.0,2468.0,100.0,10.0,8.0,10.0,10.0,9.0,10.0,5,79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
694066,1599,10036.0,40.75980706,-73.99287698,4,1.0,3.0,3.0,4,1,1125,28,58,83,358,58,1735.0,2534.0,85.0,9.0,8.0,10.0,10.0,10.0,9.0,1,250,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
871973,1337,11221.0,40.69753844,-73.93041369,2,1.0,1.0,1.0,1,2,60,30,60,90,365,6,2128.0,2557.0,92.0,9.0,8.0,10.0,10.0,9.0,9.0,2,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2552580,2262,10017.0,40.75374398,-73.97506188,3,1.0,0.0,1.0,2,3,1125,8,38,68,334,26,2275.0,2529.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,159,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4058949,2037,10035.0,40.80616844,-73.93867686,2,3.0,1.0,1.0,1,1,1125,24,54,84,359,8,2456.0,2553.0,80.0,9.0,6.0,10.0,10.0,8.0,9.0,8,45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
272353,1419,10016.0,40.74233579,-73.98028218,2,1.0,1.0,1.0,2,1,21,30,57,85,267,60,1441.0,2543.0,95.0,9.0,10.0,10.0,10.0,9.0,9.0,1,199,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
255024,1394,11237.0,40.70270853,-73.91565615,6,2.0,3.0,3.0,4,1,1125,20,45,72,323,42,2223.0,2548.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,2,220,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2400642,2237,11106.0,40.76249468,-73.92729422,4,1.0,1.0,1.0,1,1,1125,0,0,0,92,19,2260.0,2463.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,149,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1865619,2129,10011.0,40.74332054,-73.98940689,4,2.0,2.0,2.0,1,3,1125,2,2,2,92,4,2193.0,2365.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,850,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1487222,1386,11238.0,40.6783836,-73.95549193,6,1.0,2.0,2.0,4,4,1125,2,32,62,337,9,2089.0,2462.0,84.0,8.0,7.0,10.0,10.0,8.0,8.0,2,197,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41679,938,10003.0,40.72424353,-73.98980615,2,1.0,1.0,1.0,1,5,1125,22,44,60,281,107,962.0,2532.0,92.0,9.0,8.0,10.0,10.0,10.0,9.0,1,159,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3449264,2371,10003.0,40.72715359,-73.990074,4,1.0,2.0,2.0,4,1,1125,28,47,77,352,15,2395.0,2536.0,85.0,9.0,9.0,9.0,9.0,9.0,9.0,4,169,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
592744,1468,11211.0,40.71365056,-73.96690681,4,1.0,1.0,2.0,2,6,1125,0,30,60,335,5,1996.0,2505.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,225,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2723179,2286,11207.0,40.68555139,-73.90155867,1,1.0,1.0,1.0,1,2,60,0,0,0,90,11,2362.0,2490.0,84.0,9.0,8.0,8.0,9.0,7.0,8.0,1,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3673064,2384,11105.0,40.777597,-73.92011463,5,1.0,3.0,3.0,5,1,1125,0,0,0,138,2,2407.0,2414.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,110,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
826307,1784,10301.0,40.63131646,-74.08799089,2,1.5,1.0,1.0,1,1,1125,0,2,32,307,10,1930.0,2496.0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1,47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
790018,1568,11106.0,40.76498131,-73.91951332,2,1.0,1.0,1.0,1,3,600,30,60,90,365,2,1798.0,1852.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1995400,1772,10019.0,40.76695833,-73.98751957,2,1.0,0.0,1.0,1,1,1125,3,5,35,310,3,2188.0,2343.0,93.0,9.0,9.0,9.0,9.0,10.0,9.0,1,175,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1412552,2027,11215.0,40.67257778,-73.97216991,4,1.0,1.0,2.0,2,7,27,0,0,0,141,1,2427.0,2427.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,135,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
369411,935,11211.0,40.7114803,-73.95573261,2,1.0,1.0,1.0,1,2,90,3,33,63,338,86,1637.0,2553.0,84.0,8.0,8.0,9.0,9.0,9.0,8.0,2,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
866951,1085,10014.0,40.73128899,-74.00464327,2,1.0,1.0,2.0,1,3,1125,14,14,14,169,2,2333.0,2463.0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1,149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3032641,2323,10011.0,40.74142145,-74.00253787,2,1.0,1.0,1.0,1,2,10,30,60,90,365,10,2342.0,2540.0,100.0,10.0,9.0,10.0,10.0,10.0,9.0,1,350,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
935695,1845,11211.0,40.71614499,-73.94458508,1,1.0,1.0,1.0,1,1,60,0,0,0,238,4,1937.0,2149.0,90.0,9.0,8.0,9.0,9.0,10.0,9.0,3,175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2794532,1468,11210.0,40.63613027,-73.94520099,5,1.0,1.0,3.0,1,3,90,4,8,38,313,2,2404.0,2495.0,90.0,10.0,10.0,10.0,10.0,8.0,10.0,4,135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
647211,1524,10026.0,40.79740553,-73.96252739,2,1.0,1.0,1.0,1,1,14,30,60,90,365,38,1727.0,2547.0,93.0,9.0,9.0,9.0,10.0,9.0,9.0,1,120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
894015,1833,11233.0,40.68193862,-73.92895554,6,1.0,2.0,3.0,4,2,30,19,35,64,287,45,1870.0,2539.0,95.0,10.0,9.0,10.0,10.0,9.0,10.0,1,139,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2242525,1588,10009.0,40.72897345,-73.98013837,2,1.0,1.0,1.0,1,2,1125,20,50,80,111,7,2366.0,2515.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1256707,1987,10010.0,40.73491872,-73.97752332,4,1.0,1.0,1.0,2,3,1125,2,2,2,120,14,2053.0,2296.0,90.0,9.0,8.0,9.0,9.0,10.0,9.0,1,159,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4208639,1626,11231.0,40.67643575,-73.99862261,2,1.0,1.0,2.0,1,2,14,25,55,85,360,2,2478.0,2483.0,90.0,10.0,10.0,10.0,10.0,8.0,9.0,1,94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1027808,1912,10009.0,40.72351247,-73.98283066,4,1.5,2.0,2.0,2,2,40,29,59,89,364,11,1966.0,2477.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1,299,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2104149,2011,10016.0,40.74553121,-73.97503096,5,1.0,2.0,3.0,4,1,1125,7,26,55,321,9,2305.0,2540.0,80.0,8.0,8.0,9.0,9.0,9.0,8.0,8,220,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
790031,1568,11106.0,40.75556503,-73.93188411,2,1.0,1.0,1.0,1,3,1125,30,60,90,365,3,1811.0,1867.0,84.0,9.0,9.0,9.0,9.0,7.0,8.0,13,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2729055,1715,10065.0,40.76740215,-73.96934014,2,1.0,1.0,1.0,1,3,1125,30,60,90,365,3,2300.0,2547.0,93.0,9.0,9.0,10.0,10.0,9.0,9.0,1,250,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
660016,1027,11206.0,40.70248791,-73.94879931,4,1.0,1.0,2.0,3,2,30,6,14,40,234,68,1744.0,2557.0,95.0,10.0,10.0,9.0,10.0,8.0,10.0,1,139,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1534701,1989,11105.0,40.7773535,-73.90681221,3,1.0,1.0,1.0,2,2,1125,26,56,86,361,40,2073.0,2539.0,76.0,8.0,6.0,9.0,9.0,9.0,8.0,9,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3936745,1022,11217.0,40.68191034,-73.97982134,2,1.0,1.0,1.0,1,1,10,21,51,81,134,12,2432.0,2555.0,92.0,9.0,8.0,9.0,10.0,9.0,9.0,1,159,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2855220,2234,10013.0,40.71901717,-73.9980196,6,1.0,1.0,3.0,2,3,1125,29,59,89,364,7,2349.0,2524.0,89.0,7.0,9.0,9.0,9.0,9.0,9.0,1,175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4293652,1832,11372.0,40.75173507,-73.88129137,2,1.0,1.0,3.0,1,2,1125,25,55,85,360,1,2491.0,2491.0,100.0,10.0,10.0,10.0,10.0,2.0,4.0,1,85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
