id,host_since,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,guests_included,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_listing_count,price
682122,1708,11234,40.61406003,-73.92406065,0,0,5,1,1,2,1,4,2,1125,20,50,80,355,76,1713,2540,90,9,9,9,9,8,9,2,84
2932141,1824,10019,40.76704118,-73.98663953,0,0,2,1,0,1,0,1,1,1125,0,0,0,220,3,2476,2532,93,10,10,10,10,10,9,1,199
2044189,2163,11221,40.6863685,-73.94191825,0,0,3,1,1,1,0,1,2,1125,0,0,0,194,2,2337,2527,90,9,8,10,10,9,10,1,110
4453406,1663,11238,40.68514929,-73.95712987,0,0,5,2,2,2,0,4,3,1125,30,60,90,365,0,,,,,,,,,,2,199
4518946,2501,10010,40.73795156,-73.97849936,0,1,2,1,1,1,0,1,7,1125,30,60,90,365,0,,,,,,,,,,1,125
260635,1402,10027,40.81453854,-73.94839202,0,0,3,1,1,2,0,2,2,21,29,59,89,364,31,1462,2530,88,9,8,10,10,8,9,1,100
260672,1400,11207,40.6768044,-73.89067134,0,1,4,2,1,1,0,1,5,150,0,3,33,308,28,1426,2496,99,9,10,10,10,8,9,3,45
587740,1653,10013,40.72371772,-74.00276736,2,0,2,1.5,1,1,0,5,20,1125,0,0,2,277,5,1709,2120,100,10,10,10,10,10,9,1,199
1644146,1394,11201,40.68468155,-73.99145245,0,0,3,1,0,1,0,2,3,30,30,57,87,355,35,2089,2512,91,10,9,9,9,10,9,1,150
2889379,2307,11207,40.69133688,-73.90579996,0,1,2,1,1,1,0,1,1,1125,0,0,0,225,0,,,,,,,,,,1,50
273256,1420,10035,40.79793032,-73.93611952,0,1,1,1,1,1,0,1,6,365,30,60,90,365,0,,,,,,,,,,1,200
4798902,2363,10003,40.73263325,-73.98973632,0,1,1,1,1,1,0,1,1,1125,12,12,17,243,0,,,,,,,,,,1,88
2686825,2281,10014,40.73352624,-74.0047484,0,0,2,1,1,2,0,2,1,1125,21,44,68,187,3,2331,2481,93,9,10,9,9,10,10,1,160
602453,1588,11215,40.66413014,-73.97803073,0,1,2,1,1,1,0,1,4,14,23,49,79,354,11,2338,2504,96,10,10,10,10,10,9,1,85
1637821,1225,11206,40.69277714,-73.93697204,0,1,1,1,1,1,0,0,5,60,14,14,14,14,48,2091,2535,92,9,10,10,10,8,9,1,70
445700,1492,10013,40.71605239,-74.00523428,0,0,2,1,1,1,0,2,1,30,16,32,32,176,29,1598,2545,96,10,9,10,10,10,9,1,170
4566308,710,10019,40.76526769,-73.98866384,0,1,1,1,1,1,0,1,2,30,30,60,90,365,2,2534,2555,70,7,6,9,9,10,8,2,108
1657110,2060,10014,40.73512869,-74.00415648,0,0,3,1,1,1,0,2,3,31,30,58,58,239,24,2100,2541,93,9,9,9,9,10,9,1,295
3866715,1918,10001,40.74709903,-73.99470335,0,1,5,1.5,1,3,0,4,1,1125,30,60,90,365,0,,,,,,,,,,2,320
1355451,2015,10032,40.84184975,-73.93737345,0,0,4,1,1,1,0,1,5,28,30,60,84,359,11,2067,2469,98,10,9,10,10,9,9,1,125
531091,1512,11103,40.75532218,-73.91603246,0,0,4,1,2,2,0,2,2,60,18,45,64,317,100,1743,2554,93,9,9,10,10,10,10,1,99
775362,1552,11211,40.7069533,-73.9560696,0,1,1,1,1,1,0,1,10,1125,1,31,61,336,0,,,,,,,,,,1,55
1864757,950,10028,40.77924244,-73.9555954,0,0,8,2,3,4,0,6,3,1125,29,59,89,357,6,2162,2365,88,9,9,9,10,10,9,1,550
209287,714,10001,40.74687821,-74.00168934,0,2,2,2,1,1,0,1,4,365,30,60,90,365,27,1344,2531,95,9,10,9,10,10,9,2,98
4587845,2510,10463,40.88622677,-73.90406044,1,1,3,1,1,2,0,1,1,1125,29,59,89,364,0,,,,,,,,,,1,50
3422670,2367,10011,40.74262809,-74.00428477,0,1,2,1,1,1,0,1,4,8,0,0,0,165,0,,,,,,,,,,1,150
2235999,2209,10027,40.80908371,-73.94221663,0,0,6,3,2,4,0,1,1,1125,0,18,48,323,0,,,,,,,,,,1,1200
3415648,1365,10014,40.73435221,-74.00798589,0,0,2,1,1,1,0,1,1,10,4,6,6,252,3,2386,2478,100,10,10,10,10,10,10,1,189
3939974,2180,10036,40.75831835,-73.9900318,0,1,2,1,1,1,0,1,4,1125,30,58,58,164,1,2492,2492,80,8,8,10,10,8,8,2,120
597650,1627,10014,40.7320653,-74.00219514,0,0,2,1,2,1,0,1,3,30,0,0,0,168,3,1685,1701,99,10,10,10,9,10,10,1,250
1906454,2138,10016,40.7402482,-73.97730567,0,0,2,1,0,1,0,1,7,1125,30,60,90,365,0,,,,,,,,,,1,175
268549,1405,10009,40.7256377,-73.98241149,0,1,1,1,1,1,0,1,3,30,30,60,90,365,38,1527,2535,97,10,9,10,10,10,10,1,65
4529821,2135,11216,40.67640973,-73.95161521,0,0,10,1,4,5,0,4,3,5,24,54,84,355,0,,,,,,,,,,3,250
209380,1335,10002,40.71983034,-73.99553426,0,1,2,1,1,1,0,2,1,365,0,0,0,181,77,1427,2535,94,9,9,10,10,9,9,1,95
14983,700,10011,40.74361162,-73.99945868,5,1,2,1,1,1,0,1,3,12,28,58,88,363,23,730,2502,98,10,10,10,10,10,9,1,165
4799119,2536,11106,40.7634339,-73.92302201,0,0,2,1,1,1,0,1,1,1125,3,33,63,338,0,,,,,,,,,,1,105
471845,1576,11216,40.68229049,-73.94286642,0,1,2,1,1,1,0,4,1,7,28,58,88,363,3,1743,2070,84,9,7,9,10,7,9,1,120
14374,232,10009,40.72207128,-73.98396256,0,0,4,1,2,2,0,4,3,60,21,39,55,330,72,1519,2512,91,9,9,10,9,9,9,2,270
4644073,2372,11207,40.68811168,-73.91316139,0,0,9,2,4,4,0,1,3,1125,26,56,86,347,0,,,,,,,,,,9,285
2693522,2282,10002,40.71628404,-73.99077591,0,1,2,1,1,1,0,1,1,1125,30,60,90,365,0,,,,,,,,,,1,175
596391,1657,10011,40.74748333,-74.00570485,0,0,2,1,1,2,0,2,4,1125,30,60,90,365,10,1685,2534,86,10,9,9,8,9,8,1,219
4250858,2145,11230,40.61535576,-73.9533768,0,2,1,1,1,1,0,1,1,1125,30,60,90,365,0,,,,,,,,,,23,33
4250876,2145,11230,40.61541865,-73.95365349,0,2,1,1,1,1,0,1,1,1125,27,57,87,362,1,2529,2529,80,8,10,6,10,10,10,23,33
4135645,2400,10009,40.72834109,-73.9775578,0,1,2,1,1,1,0,1,1,1125,17,47,73,327,22,2468,2557,91,9,10,10,10,9,9,1,97
4334007,1607,10003,40.72855813,-73.98720616,0,0,8,1,2,3,0,6,2,30,18,36,63,330,11,2487,2552,89,9,8,9,10,10,8,1,349
2307298,2221,11249,40.71270909,-73.96653814,0,1,1,1,1,1,0,1,1,1125,0,6,36,311,0,,,,,,,,,,1,1400
4530634,2503,11231,40.68195939,-74.00327336,0,1,1,1,1,1,0,1,1,1125,14,14,14,43,0,,,,,,,,,,1,50
4351347,2454,10466,40.89298079,-73.86232416,0,0,4,1,2,2,0,1,1,1125,30,60,90,365,0,,,,,,,,,,1,195
2252990,2212,10016,40.74382485,-73.9812914,0,0,8,3.5,4,4,0,1,1,1125,0,15,45,320,0,,,,,,,,,,1,800
2308854,2221,10009,40.72638489,-73.98225494,0,0,2,1,0,1,0,1,3,1125,27,57,87,362,4,2292,2422,90,10,10,10,10,10,9,1,175
2308799,2221,10036,40.75979539,-73.9969873,0,0,7,1,2,4,0,2,1,1125,0,6,36,311,0,,,,,,,,,,1,1000
4546312,2385,11206,40.70661058,-73.9413427,0,0,16,2,5,7,0,15,1,1125,4,12,29,258,0,,,,,,,,,,4,450
1546018,2056,11222,40.73306102,-73.95416051,0,1,2,1,1,1,0,2,1,4,16,38,68,343,26,2148,2547,92,9,9,10,10,9,9,1,83
1788553,1965,11201,40.69455942,-73.98456618,0,0,2,1,1,1,0,2,3,14,27,57,87,362,4,2127,2535,100,10,10,9,9,9,9,1,200
1301836,2000,10012,40.72817034,-74.00040534,0,0,2,1,1,2,0,1,1,1125,1,9,9,282,6,2015,2449,88,10,9,9,9,10,9,1,220
855150,1817,10012,40.7247796,-74.00070211,0,0,2,1,1,1,0,2,1,365,24,50,80,355,42,1909,2540,95,10,10,10,10,10,9,1,275
585300,1377,11372,40.75061878,-73.89398915,1,1,6,1,1,2,0,2,3,1125,30,60,90,365,4,1702,2468,100,10,8,10,10,9,10,5,79
4607490,1780,10002,40.71943523,-73.9862322,0,0,7,2,2,2,0,1,1,1125,3,11,41,305,0,,,,,,,,,,2,96
694066,1599,10036,40.75980706,-73.99287698,0,0,4,1,3,3,0,4,1,1125,28,58,83,358,58,1735,2534,85,9,8,10,10,10,9,1,250
871973,1337,11221,40.69753844,-73.93041369,0,1,2,1,1,1,0,1,2,60,30,60,90,365,6,2128,2557,92,9,8,10,10,9,9,2,70
2552580,2262,10017,40.75374398,-73.97506188,0,0,3,1,0,1,0,2,3,1125,8,38,68,334,26,2275,2529,98,10,10,10,10,10,10,1,159
4058949,2037,10035,40.80616844,-73.93867686,1,1,2,3,1,1,0,1,1,1125,24,54,84,359,8,2456,2553,80,9,6,10,10,8,9,8,45
272353,1419,10016,40.74233579,-73.98028218,0,0,2,1,1,1,0,2,1,21,30,57,85,267,60,1441,2543,95,9,10,10,10,9,9,1,199
255024,1394,11237,40.70270853,-73.91565615,0,0,6,2,3,3,0,4,1,1125,20,45,72,323,42,2223,2548,97,10,10,10,10,9,10,2,220
4813392,1877,10010,40.73883683,-73.98025785,0,0,4,1,1,1,0,1,4,1125,2,2,2,8,0,,,,,,,,,,1,157
2400642,2237,11106,40.76249468,-73.92729422,0,0,4,1,1,1,0,1,1,1125,0,0,0,92,19,2260,2463,97,10,10,10,10,10,10,1,149
1865619,2129,10011,40.74332054,-73.98940689,0,0,4,2,2,2,0,1,3,1125,2,2,2,92,4,2193,2365,100,10,10,10,10,10,10,1,850
1487222,1386,11238,40.6783836,-73.95549193,0,0,6,1,2,2,0,4,4,1125,2,32,62,337,9,2089,2462,84,8,7,10,10,8,8,2,197
41679,938,10003,40.72424353,-73.98980615,0,0,2,1,1,1,0,1,5,1125,22,44,60,281,107,962,2532,92,9,8,10,10,10,9,1,159
3449264,2371,10003,40.72715359,-73.990074,0,0,4,1,2,2,0,4,1,1125,28,47,77,352,15,2395,2536,85,9,9,9,9,9,9,4,169
592744,1468,11211,40.71365056,-73.96690681,0,0,4,1,1,2,0,2,6,1125,0,30,60,335,5,1996,2505,100,10,10,10,10,10,10,1,225
4712117,2513,11377,40.73694825,-73.92388886,1,1,2,1,1,1,0,1,2,60,29,59,89,364,0,,,,,,,,,,2,58
2723179,2286,11207,40.68555139,-73.90155867,0,1,1,1,1,1,0,1,2,60,0,0,0,90,11,2362,2490,84,9,8,8,9,7,8,1,55
4876404,1198,11109,40.74461156,-73.95910394,0,0,2,1,2,1,0,1,3,1125,9,11,41,316,0,,,,,,,,,,1,120
3673064,2384,11105,40.777597,-73.92011463,0,0,5,1,3,3,0,5,1,1125,0,0,0,138,2,2407,2414,100,10,10,10,10,10,10,1,110
4734181,1237,10003,40.72618885,-73.97730664,0,0,2,1,1,1,0,1,6,15,2,2,7,9,0,,,,,,,,,,1,89
4737587,2407,11102,40.77228378,-73.9148924,0,1,2,1,1,1,0,1,1,1125,30,60,90,365,0,,,,,,,,,,1,68
2738412,1518,11211,40.71452323,-73.94629754,0,0,2,1,1,1,0,1,10,365,0,0,0,216,0,,,,,,,,,,1,100
826307,1784,10301,40.63131646,-74.08799089,1,1,2,1.5,1,1,0,1,1,1125,0,2,32,307,10,1930,2496,100,10,10,10,10,9,9,1,47
790018,1568,11106,40.76498131,-73.91951332,0,1,2,1,1,1,0,1,3,600,30,60,90,365,2,1798,1852,100,10,10,10,10,10,10,13,85
1995400,1772,10019,40.76695833,-73.98751957,0,0,2,1,0,1,0,1,1,1125,3,5,35,310,3,2188,2343,93,9,9,9,9,10,9,1,175
1412552,2027,11215,40.67257778,-73.97216991,0,0,4,1,1,2,0,2,7,27,0,0,0,141,1,2427,2427,100,10,10,10,10,10,10,1,135
369411,935,11211,40.7114803,-73.95573261,0,1,2,1,1,1,0,1,2,90,3,33,63,338,86,1637,2553,84,8,8,9,9,9,8,2,100
866951,1085,10014,40.73128899,-74.00464327,0,1,2,,1,,0,1,3,1125,14,14,14,169,2,2333,2463,100,10,8,10,10,10,10,1,149
3572178,1758,11221,40.68695551,-73.9439092,1,1,2,1,1,1,0,1,1,1125,0,0,0,125,0,,,,,,,,,,1,100
4886058,2510,10017,40.75363994,-73.97186233,0,1,2,1,1,1,0,1,1,1125,30,60,90,365,0,,,,,,,,,,3,999
757294,1694,11231,40.67927091,-74.01329693,0,2,4,1,1,1,0,1,2,60,30,60,90,365,1,2067,2067,,,,,,,,1,95
542182,1629,10026,40.80360175,-73.9573344,0,1,2,1,1,1,0,1,1,1125,27,57,87,362,0,,,,,,,,,,1,89
3032641,2323,10011,40.74142145,-74.00253787,0,0,2,1,1,1,0,1,2,10,30,60,90,365,10,2342,2540,100,10,9,10,10,10,9,1,350
935695,1845,11211,40.71614499,-73.94458508,0,1,1,1,1,1,0,1,1,60,0,0,0,238,4,1937,2149,90,9,8,9,9,10,9,3,175
2794532,1468,11210,40.63613027,-73.94520099,0,1,5,1,1,3,0,1,3,90,4,8,38,313,2,2404,2495,90,10,10,10,10,8,10,4,135
3903284,2143,11249,40.7175051,-73.95895497,0,1,2,1.5,1,1,0,1,1,1125,0,0,0,111,0,,,,,,,,,,1,95
647211,1524,10026,40.79740553,-73.96252739,0,1,2,1,1,1,0,1,1,14,30,60,90,365,38,1727,2547,93,9,9,9,10,9,9,1,120
3610235,2387,10001,40.74781864,-73.9939815,0,0,10,2,4,4,0,1,1,1125,30,60,90,365,0,,,,,,,,,,3,895
2435909,2092,11215,40.67569238,-73.9802848,0,0,4,1,2,3,0,4,7,1125,0,0,14,289,0,,,,,,,,,,1,165
894015,1833,11233,40.68193862,-73.92895554,1,0,6,1,2,3,0,4,2,30,19,35,64,287,45,1870,2539,95,10,9,10,10,9,10,1,139
2242525,1588,10009,40.72897345,-73.98013837,0,1,2,1,1,1,0,1,2,1125,20,50,80,111,7,2366,2515,97,10,10,10,10,10,10,1,120
1256707,1987,10010,40.73491872,-73.97752332,0,0,4,1,1,1,0,2,3,1125,2,2,2,120,14,2053,2296,90,9,8,9,9,10,9,1,159
4208639,1626,11231,40.67643575,-73.99862261,0,1,2,1,1,2,0,1,2,14,25,55,85,360,2,2478,2483,90,10,10,10,10,8,9,1,94
1027808,1912,10009,40.72351247,-73.98283066,0,0,4,1.5,2,2,0,2,2,40,29,59,89,364,11,1966,2477,98,10,9,10,10,10,10,1,299
4796052,2527,10031,40.82257433,-73.95258215,0,1,2,1,1,1,0,2,7,1125,0,0,0,0,0,,,,,,,,,,2,65
4077744,1497,11211,40.72123552,-73.95362109,0,0,2,1,1,1,0,1,3,1125,30,60,90,365,0,,,,,,,,,,1,180
2104149,2011,10016,40.74553121,-73.97503096,0,0,5,1,2,3,0,4,1,1125,7,26,55,321,9,2305,2540,80,8,8,9,9,9,8,8,220
790031,1568,11106,40.75556503,-73.93188411,0,1,2,1,1,1,0,1,3,1125,30,60,90,365,3,1811,1867,84,9,9,9,9,7,8,13,70
2729055,1715,10065,40.76740215,-73.96934014,0,0,2,1,1,1,0,1,3,1125,30,60,90,365,3,2300,2547,93,9,9,10,10,9,9,1,250
660016,1027,11206,40.70248791,-73.94879931,0,0,4,1,1,2,0,3,2,30,6,14,40,234,68,1744,2557,95,10,10,9,10,8,10,1,139
1534701,1989,11105,40.7773535,-73.90681221,0,1,3,,1,1,0,2,2,1125,26,56,86,361,40,2073,2539,76,8,6,9,9,9,8,9,55
3936745,1022,11217,40.68191034,-73.97982134,0,0,2,1,1,1,0,1,1,10,21,51,81,134,12,2432,2555,92,9,8,9,10,9,9,1,159
2008556,1765,11249,40.70958429,-73.96616693,0,1,2,1,1,1,0,1,1,1125,0,0,0,0,0,,,,,,,,,,1,75
2855220,2234,10013,40.71901717,-73.9980196,3,1,6,1,1,3,0,2,3,1125,29,59,89,364,7,2349,2524,89,7,9,9,9,9,9,1,175
4293652,1832,11372,40.75173507,-73.88129137,1,1,2,1,1,3,0,1,2,1125,25,55,85,360,1,2491,2491,100,10,10,10,10,2,4,1,85
4310945,1738,10025,40.79570756,-73.96292439,0,1,2,2,1,2,0,1,2,90,29,59,89,364,0,,,,,,,,,,3,85
4418612,2145,11226,40.65160226,-73.95071622,0,2,1,1.5,1,1,0,1,1,1125,30,60,90,365,0,,,,,,,,,,23,33
3819635,2410,11230,40.61136952,-73.96919212,0,1,2,1,1,1,0,1,1,1125,29,59,89,364,2,2435,2457,90,10,10,10,10,9,9,1,70
739458,1290,11237,40.71002111,-73.93072853,2,1,4,1,1,2,0,1,3,90,28,37,67,328,44,1796,2524,91,9,9,9,9,9,9,2,85
1156750,1957,11237,40.70068862,-73.92423761,0,0,3,1,2,1,0,1,4,30,30,60,90,365,0,,,,,,,,,,1,175
2003352,2158,10016,40.74909592,-73.98300412,0,0,2,1,1,1,0,1,6,28,3,19,49,324,0,,,,,,,,,,1,225
1217046,1246,11211,40.71316796,-73.94851074,0,0,4,1,2,4,0,2,3,180,26,48,78,331,19,2104,2507,96,9,10,10,10,10,9,1,225
2028218,2163,10032,40.83750036,-73.94104206,0,1,1,1,1,1,0,1,1,1125,29,59,89,364,0,,,,,,,,,,1,40
3729268,2359,10028,40.77374556,-73.95265845,1,0,16,6,5,16,0,8,3,28,19,45,61,301,25,2429,2549,98,10,10,10,10,10,10,2,1250
641090,1681,10013,40.72295833,-74.00770071,0,0,3,1,1,1,0,1,4,1125,12,12,12,257,23,1715,2501,94,10,9,10,10,10,10,1,150
1121206,1934,10021,40.76819705,-73.94900028,0,0,1,1,1,1,0,1,7,14,0,0,0,153,3,2332,2496,80,10,6,10,10,10,10,1,95
3939271,1350,10010,40.74065061,-73.99374565,0,0,6,2.5,2,3,0,4,1,1125,30,60,90,365,4,2453,2510,90,10,9,10,10,10,9,3,495
245504,1263,10040,40.85887508,-73.92886263,0,1,3,1,1,1,0,2,4,21,25,55,80,345,89,1407,2552,97,10,10,10,10,8,10,1,69
3683236,1131,11221,40.68908469,-73.92893181,1,1,2,1,1,1,0,3,2,1125,30,60,90,365,0,,,,,,,,,,1,250
3505666,1891,10005,40.70687113,-74.0069918,0,0,2,1,0,1,0,1,3,1125,1,12,12,109,11,2419,2509,95,10,10,10,9,9,9,1,150
3809433,1305,11213,40.67422655,-73.94777447,0,2,3,1,1,2,0,1,1,1125,28,58,88,363,4,2421,2448,90,10,9,9,10,9,10,1,60
2255343,1377,11217,40.68437727,-73.9776636,0,0,4,1,1,1,0,4,1,1125,30,60,90,365,1,2246,2246,,,,,,,,1,200
2700211,2053,10033,40.84467481,-73.9359078,0,1,2,1,1,1,0,1,2,90,30,60,90,365,7,2302,2428,94,9,9,10,10,9,9,1,70
2091070,2015,11233,40.69118106,-73.91309394,0,1,2,1,1,1,0,2,1,18,16,39,69,69,30,2201,2526,93,10,10,10,10,8,9,1,50
3692689,1986,11216,40.67586756,-73.94805265,0,1,2,1,1,1,0,1,7,1125,0,0,0,136,0,,,,,,,,,,1,50
1632416,2075,10040,40.85714444,-73.93208803,0,0,3,1,1,1,0,2,2,9,23,53,83,358,12,2108,2345,92,9,8,9,9,9,9,1,120
2708290,929,10016,40.74564574,-73.98127162,0,0,3,1,1,2,0,2,5,365,2,2,2,229,0,,,,,,,,,,2,150
4872509,2546,11221,40.69836503,-73.92990976,0,0,2,1,0,2,0,1,1,1125,0,0,0,0,0,,,,,,,,,,1,95
4226535,2302,11216,40.67209582,-73.95371628,0,0,2,1,1,1,0,2,3,1125,0,0,0,1,3,2477,2550,93,10,10,10,10,7,9,1,110
4529841,1748,10011,40.73751327,-73.99472375,0,0,2,1,1,1,0,1,3,1125,30,60,90,365,0,,,,,,,,,,1,250
3821171,2299,10010,40.73619989,-73.98097073,0,1,4,1,1,2,0,2,3,1125,18,40,69,327,3,2486,2536,100,10,10,10,10,10,10,4,180
2419074,2035,10012,40.72761197,-74.00651238,0,0,2,1,0,1,0,1,1,1125,30,60,90,365,0,,,,,,,,,,1,275
260588,1389,11206,40.7045087,-73.93845693,4,2,3,1,1,3,0,1,1,21,30,60,90,298,5,1841,2501,90,9,9,10,10,9,10,2,55
4549905,2463,11213,40.67191867,-73.94741153,1,1,4,1,1,3,0,1,3,1125,27,57,87,362,0,,,,,,,,,,3,40
1702413,1898,11206,40.70671406,-73.94119146,0,1,1,1,1,1,0,1,14,30,30,60,90,365,0,,,,,,,,,,1,50
1972163,2151,10075,40.77008714,-73.94927565,0,0,2,1,1,1,0,1,1,1125,0,0,0,1,11,2196,2532,96,10,10,10,10,9,9,1,129
1120700,1824,10025,40.80188961,-73.96494281,0,1,2,1,1,1,0,1,1,1125,5,19,35,294,129,1952,2541,89,9,8,9,9,9,9,1,85
4855682,1912,11230,40.63456783,-73.97116866,0,0,2,1,1,1,0,1,1,1125,23,53,83,358,0,,,,,,,,,,1,120
859613,1698,11105,40.7768971,-73.90880811,0,1,3,1,1,1,0,2,2,1125,28,58,88,363,57,1838,2526,75,8,7,9,9,9,8,19,55
2634243,475,11231,40.67950155,-74.00999594,0,0,5,1,2,2,0,4,2,1125,30,57,87,362,8,2340,2514,100,10,9,10,9,9,9,2,225
4223782,2459,10016,40.74222673,-73.98242843,0,0,3,1,1,2,0,2,1,1125,30,56,86,361,3,2482,2506,100,10,9,10,10,9,9,1,200
736743,1746,11205,40.69656813,-73.96686395,2,0,2,1,1,1,0,1,1,30,0,29,29,290,2,2082,2122,86,9,8,10,9,7,8,1,100
3067355,2327,11221,40.69883223,-73.92785988,0,1,1,1.5,1,1,0,1,1,1125,0,0,0,206,0,,,,,,,,,,1,65
2969465,1479,10012,40.72701438,-74.00053392,0,0,2,1,1,1,0,1,1,1125,0,0,0,215,0,,,,,,,,,,1,150
839284,1806,10003,40.73043888,-73.98525653,0,1,2,1,1,1,0,1,1,90,30,60,90,365,2,2481,2502,100,9,8,10,10,10,8,1,89
2513284,1226,11221,40.6874555,-73.92581074,0,0,4,1,0,2,0,2,1,1125,30,60,85,360,21,2271,2516,87,9,9,9,9,8,8,15,80
4841016,2010,10012,40.7270187,-73.99383703,0,0,2,1,1,1,0,1,2,1125,7,7,7,7,0,,,,,,,,,,2,175
2719268,1568,10463,40.88435789,-73.91267205,0,1,1,1,1,1,0,0,2,14,13,43,73,348,6,2437,2526,93,9,9,9,10,9,9,1,29
270776,1416,11373,40.73857744,-73.87718076,0,1,2,2,1,1,0,1,1,15,30,60,90,365,3,1555,2096,96,9,9,10,10,9,9,1,120
3489345,2374,11374,40.73332737,-73.85608642,0,0,3,2,2,2,0,1,1,1125,30,60,90,365,0,,,,,,,,,,1,150
4823971,2539,10019,40.76454251,-73.9921758,0,0,4,1,1,1,0,1,5,1125,3,3,3,3,0,,,,,,,,,,1,295
4786883,2409,10004,40.70572517,-74.00995969,0,0,4,2,2,2,0,1,2,1125,29,59,89,364,0,,,,,,,,,,1,250
3251113,2347,10003,40.72986606,-73.98935244,0,0,3,1,1,2,0,2,2,1125,12,19,19,27,1,2483,2483,100,10,10,10,10,8,10,1,300
4022148,1051,10026,40.79998954,-73.94750072,0,1,2,1,1,1,0,1,7,15,2,2,2,64,0,,,,,,,,,,1,250
376853,1394,11205,40.69198896,-73.97215926,0,1,2,1,1,2,0,2,4,30,30,60,90,365,6,1631,2482,100,10,9,10,10,10,10,4,154
3497919,1513,11221,40.69259904,-73.91939267,1,1,2,3,1,1,0,1,4,1125,2,24,54,329,9,2445,2541,87,10,9,9,9,8,9,7,58
4730596,1882,11221,40.68495062,-73.92868706,1,2,6,1,1,6,0,1,2,15,30,60,90,365,1,2553,2553,100,8,8,10,10,10,10,13,35
315885,1478,11211,40.7134595,-73.94482396,2,1,2,1,1,1,0,1,2,1125,0,19,49,324,10,1514,2504,98,9,10,10,10,9,10,1,65
3695173,2394,10014,40.73366202,-74.00651494,0,2,2,1,1,1,3,1,1,4,28,58,88,363,9,2425,2490,93,10,9,10,10,10,9,2,80
3326060,1979,10011,40.73826396,-73.99931776,0,0,2,1,0,1,0,1,1,1125,17,47,77,352,4,2455,2531,85,7,10,10,10,10,8,1,200
4350574,1316,10001,40.74805174,-73.99727515,0,0,4,1,1,1,0,1,3,1125,10,10,10,10,0,,,,,,,,,,1,350
4404384,2135,10027,40.81096951,-73.95843072,0,0,4,1,2,2,0,4,1,1125,14,27,39,281,0,,,,,,,,,,3,200
1687678,2087,11432,40.71216104,-73.79072401,0,1,2,1,1,1,0,1,1,1125,30,60,90,365,0,,,,,,,,,,1,212
1940534,1877,10030,40.82024225,-73.93799064,0,1,2,1,1,1,0,1,5,1125,22,22,43,318,4,2190,2541,70,8,5,9,9,7,7,6,60
1470969,2039,10030,40.81927953,-73.95492412,0,1,3,1,1,2,0,1,1,1125,30,60,90,365,50,2076,2510,86,9,9,9,10,8,9,5,55
1654551,2080,10014,40.73119057,-74.00614579,0,0,2,1,1,1,0,1,8,1125,12,12,12,74,12,2114,2513,90,9,9,9,10,10,9,1,200
747605,1728,10009,40.72698526,-73.97968592,0,0,2,1,1,1,0,2,3,90,25,50,65,283,67,1766,2544,95,9,9,10,10,10,9,2,110
4538140,2033,11205,40.68902342,-73.97220744,0,0,2,1,0,1,0,1,1,1125,14,27,57,332,2,2512,2539,100,10,10,10,10,10,9,1,119
117806,1231,11238,40.67411063,-73.96086894,0,0,3,2,1,2,0,2,1,1125,29,59,89,364,5,1319,1828,91,10,9,10,10,7,10,1,200
4778077,2534,11374,40.73286771,-73.86089933,0,0,3,1,1,1,0,1,1,1125,1,1,1,1,0,,,,,,,,,,1,60
4763380,2172,10009,40.72320938,-73.98417871,0,0,4,1,2,2,0,2,1,1125,0,0,0,1,0,,,,,,,,,,1,120
2454713,2100,11211,40.71302664,-73.96890453,0,0,2,1,1,1,0,2,2,1125,0,0,0,90,14,2295,2543,100,10,9,10,10,10,10,1,210
4443793,2491,10012,40.72469314,-73.99740787,0,0,4,1,2,2,0,1,4,35,30,60,90,365,1,2511,2511,,,,,,,,1,400
1167009,1191,11206,40.69783304,-73.93674333,2,1,2,1,1,1,0,1,3,180,1,31,61,336,13,1977,2501,98,10,10,10,10,8,9,2,60
4148752,2453,10009,40.72850073,-73.98002959,0,1,2,2,1,1,0,1,1,1125,30,60,90,365,0,,,,,,,,,,1,375
115678,868,10027,40.81821847,-73.94094688,0,0,6,1,2,2,0,2,1,365,17,30,60,331,111,1238,2533,91,9,9,9,9,8,9,1,99
3241231,2340,11220,40.64826179,-74.00753343,0,1,3,1,1,1,0,1,7,1125,0,0,0,185,1,2371,2371,,,,,,,,1,40
81739,1155,11222,40.73842314,-73.9531238,0,0,4,1,,2,0,2,3,365,30,60,90,365,2,1179,1227,80,10,10,10,9,7,9,28,249
2207548,2058,10019,40.76744036,-73.98738723,0,1,1,1,1,1,0,1,14,1125,5,35,65,340,1,2442,2442,80,,,,,,,3,89
1668462,1849,10035,40.79763697,-73.94090341,0,1,6,2,1,2,0,3,1,1125,30,60,90,365,11,2095,2459,100,10,9,10,10,10,10,1,145
1159083,1170,10003,40.72788016,-73.98871974,0,1,2,1,1,1,0,1,1,1125,7,10,35,37,4,2533,2548,95,9,9,10,10,10,10,1,80
4244576,2464,10040,40.85440406,-73.93091153,0,0,2,1,2,2,0,2,1,1125,0,0,0,67,0,,,,,,,,,,1,185
